"933","LEBANON (IND) REPORTER                                      ","NEWSPAPER                ",,
"934","GOSHEN DAILY NEWS-TIMES - INDIANA                           ","NEWSPAPER                ",,
"935","CRAWFORDSVILLE STAR, THE - IN                               ","NEWSPAPER                ",,
"936","LAFAYETTE JOURNAL & COURIER - IN                            ","NEWSPAPER                ",,
"937","FRANKLIN DEMOCRAT - IN                                      ","NEWSPAPER                ",,
"938","FRANKLIN EVENING STAR - IN                                  ","NEWSPAPER                ",,
"939","WINGATE NEWS - IN                                           ","NEWSPAPER                ",,
"940","LADOGA LEADER - IN                                          ","NEWSPAPER                ",,
"941","PLAINFIELD MESSENGER - IN                                   ","NEWSPAPER                ",,
"942","LEBANON PIONEER - IN                                        ","NEWSPAPER                ",,
"943","LEBANON PATRIOT - IN                                        ","NEWSPAPER                ",,
"944","HAMMOND TIMES, THE - IN                                     ","NEWSPAPER                ",,
"946","GALVESTON LEADER - IN                                       ","NEWSPAPER                ",,
"947","CITIZENS HISTORICAL ASSOCIATION - INDIANAPOLIS/IN           ",,,
"948","INDIANAPOLIS NEWS - IN                                      ","NEWSPAPER                ",,
"949","THIS OLD HOUSE - MAGAZINE                                   ",,,
"950","HISTORY OF MONTGOMERY CO/IN                                 ",,,
"951","FAMILY HISTORIES - MONTGOMERY CO/IN 1832-1988               ","MONTGOMERY CO HIST SOC   ",,
"952","RICHMOND ITEM - IN                                          ","NEWSPAPER                ",,
"953","RICHMOND PALLADIUM - IN                                     ","NEWSPAPER                ",,
"954","RICHMOND SUN-TELEGRAM - IN                                  ","NEWSPAPER                ",,
"955","FRANKFORT MORNING TIMES - IN                                ","NEWSPAPER                ",,
"956","TERRE HAUTE TRIBUNE - IN                                    ","NEWSPAPER                ",,
"957","VALPARAISO VIDETTE-TIMES - IN                               ","NEWSPAPER                ",,
"958","WESTVILLE INDICATR - IN                                     ","NEWSPAPER                ",,
"959","MASON COUNTY JOURNAL - WA                                   ","NEWSPAPER                ",,
"960","WILLSHIRE PHOTO STAR - OH                                   ","NEWSPAPER                ",,
"961","WYALUSING ROCKET - BRADFORD CO/PA                           ","NEWSPAPER                ",,
"962","OLD MINE ROAD, THE                                          ","C G HINE                 ","1909","H721             "
"963","CONCORD MONITOR - NH                                        ","NEWSPAPER                ",,
"964","YAKIMA CITY & COUNTY DIRECTORY - WA                         ","POLK                     ",,
"965","WATCHMAN, THE - MONTICELLO/NY                               ","NEWSPAPER                ",,
"966","OHIO GENEALOGICAL SOCIETY QUARTERLY                         ","OHIO GENEALOGICAL SOCIETY",,
"967","AUBURN CITIZEN-ADVERTISER - AUBURN/NY                       ","NEWSPAPER                ",,
"968","GENEALOGY OF THE GODING FAMILY                              ","FREDERICK WEBSTER GODING ","1906","I530             "
"969","JAMAICA JOURNEY'S - NEWSPAPER - JAMAICA                     ","NEWSPAPER                ",,"I515             "
"970","COLONIAL SOLDIERS OF THE SOUTH 1732-1774                    ","MURTIE JUNE CLARK        ","1999","I560             "
"971","DAILY DEMOCRAT - FORT MADISON/IA                            ","NEWSPAPER                ",,"9859             "
"972","IONIA SENTINEL-STANDARD - IONIA/MI                          ","NEWSPAPER                ",,
"973","AMERICAN ANTIQUARIAN SOCIETY - WORCESTER/MA                 ","LIBRARY                  ",,"949              "
"974","SYRACUSE HERALD-JOURNAL - NY                                ","NEWSPAPER                ",,"I597             "
"975","EVENING GAZETTE, THE - PORT JARVIS/NY                       ","NEWSPAPER                ",,"I602             "
"976","MIDDLETOWN JOURNAL - OH                                     ","NEWSPAPER                ",,"I603             "
"977","MENDOTA REPORTER, THE - IL                                  ","NEWSPAPER                ",,"I605/I630        "
"978","WILLIAMSPORT SUN-GAZETTE - PA                               ","NEWSPAPER                ",,"I609             "
"979","WAUSAU DAILY HERALD - WI                                    ","NEWSPAPER                ",,"I609/I628        "
"980","POST-CRESENT, THE - APPLETON/WI                             ","NEWSPAPER                ",,"I610             "
"981","ROCKFORD REGISTER STAR - IL                                 ","NEWSPAPER                ",,"I610/J292        "
"982","WILSON COUNTY NEWS - KS                                     ","NEWSPAPER                ",,"I610             "
"A08","BATTLE CREEK ENQUIRER - MI                                  ","NEWSPAPER                ",,"I614             "
"984","AMBOY NEWS, THE - IL                                        ","NEWSPAPER                ",,"I615             "
"985","PHAROS-TRIBUNE - LOGANSPORT/IN                              ","NEWSPAPER                ",,"I616             "
"986","POST-BULLETIN - ROCHESTER/MN                                ","NEWSPAPER                ",,"I624             "
"987","BRUNSWICK NEWS - GA                                         ","NEWSPAPER                ",,"I625             "
"988","REPORTER, THE - FOND DU LAC/WI                              ","NEWSPAPER                ",,"I625             "
"989","PRKERSBURG NEWS & SENTINEL - WV                             ","NEWSPAPER                ",,"I626/I629/I631   "
"990","NEWS-HERALD - WILLOUGHBY/OH                                 ","NEWSPAPER                ",,"I627-1660        "
"991","SANTA CRUZ SENTINEL - CA                                    ","NEWSPAPER                ",,"I627             "
"992","LEXINGTON MINUREMAN - KY                                    ","NEWSPAPER                ",,"I627             "
"A04","READING EAGLE - PA                                          ","NEWSPAPER                ",,"I636             "
"994","ARLINGTON ADVOCATE - VA                                     ","NEWSPAPER                ",,"I629             "
"995","TRUE CITIZEN, THE - WAYNESBORO/GA                           ","NEWSPAPER                ",,"I629             "
"996","PALM BEACH POST - FL                                        ","NEWSPAPER                ",,"I630             "
"997","GLEANER, THE - MEMPHIS/TN                                   ","NEWSPAPER                ",,"I631             "
"998","SUN HERALD - PORT CHARLOTTE/FL                              ","NEWSPAPER                ",,"I631             "
"999","PRAIRIE ADVOCATE - LANARK/IL                                ","NEWSPAPER                ",,"I632             "
"A01","SAN ANGELO STANDARD TIMES - TX                              ","NEWSPAPER                ",,"I633             "
"A02","TIMES LEADER - EAST LIVERPOOL/OH                            ","NEWSPAPER                ",,"I633             "
"A03","POCAHONTAS TIMES, THE - MARLINTON/WV                        ","NEWSPAPER                ",,"I634             "
"A05","ARIZONA REPUBLIC - PH0ENIX/AZ                               ","NEWSPAPER                ",,"I638             "
"A06","STAR BULLETIN - HONOLULU/HI                                 ","NEWSPAPER                ",,"I638             "
"A07","BRISTOL HERALD COURIER - TN                                 ","NEWSPAPER                ",,"I638             "
"A09","COMMERCIAL APPEAL - MEMPHIS/TN                              ","NEWSPAPER                ",,"I643             "
"A10","SANFORD HERALD - NC                                         ","NEWSPAPER                ",,"I642             "
"A11","KOKOMO TRIBUNE - IN                                         ","NEWSPAPER                ",,"I642             "
"A12","RAPID CITY JOURNAL - SD                                     ","NEWSPAPER                ",,"I642             "
"A13","BUTLER EAGLE - PA                                           ","NEWSPAPER                ",,"I643             "
"A22","HAYS DAILY NEWS - KS                                        ","NEWSPAPER                ",,"I645             "
"A15","ST PETERSBURG TIMES - FL                                    ","NEWSPAPER                ",,"I645             "
"A16","SAN BERNARDINO SUN - FL                                     ","NEWSPAPER                ",,"I645             "
"A17","JOURNAL & COURIER - LAFAYETTE/IN                            ","NEWSPAPER                ",,"I646             "
"A19","EXPONENT TELEGRAM - CLARKSBURG/WV                           ","NEWSPAPER                ",,"I647             "
"A20","STAR-NEWS - WILMINGTON/NC                                   ","NEWSPAPER                ",,"I647             "
"A21","RECORD-JOURNAL - MERIDEN/CT                                 ","NEWSPAPER                ",,"I648             "
"A23","GREELEY TRIBUNE - CO                                        ","NEWSPAPER                ",,"I651             "
"A24","GREAT FALLS TRIBUNE - MT                                    ","NEWSPAPER                ",,"I651             "
"A25","SEATTLE POST INTELLIGENCER - WA                             ","NEWSPAPER                ",,"I651             "
"A26","MOUNTAIN HOME NEWS - ID                                     ","NEWSPAPER                ",,"I652             "
"A28","PLAIN TALK, THE - NEWPORT/TN                                ","NEWSPAPER                ",,"I637             "
"A29","OTTUMWA COURIER, THE - IA                                   ","NEWSPAPER                ",,"I654             "
"A30","DAILY HERALD - PROVO/UT                                     ","NEWSPAPER                ",,"I654             "
"A31","HUTCHINSON NEWS - KS                                        ","NEWSPAPER                ",,"I656             "
"A32","WYOMING TRIBUNE-EAGLE - CHEYENNE/WY                         ","NEWSPAPER                ",,"I669             "
"A33","ALBUQUERQUE JOURNAL - NM                                    ","NEWSPAPER                ",,"I656             "
"A34","COURIER TRIBUNE, THE - ASHBORO/NC                           ","NEWSPAPER                ",,"I656             "
"A35","CINCINNATI ENQUIRER, THE -  OH                              ","NEWSPAPER                ",,"I657             "
"A36","CLARKSBURG EXPONENT TELEGRAM - WV                           ","NEWSPAPER                ",,"I657             "
"A37","ROBESONIAN, THE - LUMBERTON/NC                              ","NEWSPAPER                ",,"I658             "
"A38","TAMPA TRIBUNE, THE - FL                                     ","NEWSPAPER                ",,"I658             "
"A39","COFFEYVILLE JOURNAL, THE - KS                               ","NEWSPAPER                ",,"I658             "
"A40","MARION STAR - OH                                            ","NEWSPAPER                ",,"I659             "
"A41","DALLES CHRONICLE, THE - OR                                  ","NEWSPAPER                ",,"I660             "
"A42","HERALD-MAIL, THE - HAGERSTOWN/MD                            ","NEWSPAPER                ",,"I661             "
"A43","METRO WEST DAILY NEWS - MARLBOROUGH/MA                      ","NEWSPAPER                ",,"I662             "
"A44","PILOT NEWSPAPER, THE - SOUTHERN PINES/NC                    ","NEWSPAPER                ",,"I662             "
"A45","UNION CITY DAILY MESSENGER - TN                             ","NEWSPAPER                ",,"I662             "
"A46","VICTORIA ADVOCATE, THE - TX                                 ","NEWSPAPER                ",,"I663             "
"A47","DYERSBURG STATE GAZETTE - TN                                ","NEWSPAPER                ",,"I663             "
"A48","BELLINGHAM HERALD, THE - WA                                 ","NEWSPAPER                ",,"I666             "
"A49","MESABI DAILY NEWS - MN                                      ","NEWSPAPER                ",,"I666             "
"A50","NEWS HERALD, THE - WILLOUGHBY/OH                            ","NEWSPAPER                ",,"I667             "
"A51","NEWS JOURNAL, THE - MANSFIELD/OH                            ","NEWSPAPER                ",,"I667             "
"A52","DAILY IOWEGIAN, THE - CENTERVILLE/IA                        ","NEWSPAPER                ",,"I667             "
"A53","STAR GAZETTE - ELMIRA/NY                                    ","NEWSPAPER                ",,"I673             "
"A54","CHESTERTON TRIBUNE - IN                                     ","NEWSPAPER                ",,"I687             "
"A55","TOLEDO BLADE                                                ","NEWSPAPER                ",,"I687             "
"A56","MARION STAR - OH                                            ","NEWSPAPER                ",,"I688             "
"A57","PRESS HERALD - PORTLAND/ME                                  ","NEWSPAPER                ",,"I689             "
"A58","LEDGER INDEPENDENT, THE - MAYSVILLE/KY                      ","NEWSPAPER                ",,"I690             "
"A59","FREE LANCE, THE - HOLLISTER/CA                              ","NEWSPAPER                ",,"I690             "
"A60","YORK COUNTY COAST STAR - KENNEBUNK/ME                       ","NEWSPAPER                ",,"I691             "
"A61","MORNING HERALD, THE-THE DAILY MAIL - HAGERSTOWN/MD          ","NEWSPAPER                ",,"I691             "
"A62","SUN, THE - BREMERTON/WA                                     ","NEWSPAPER                ",,"I686             "
"A63","MORNING TIMES - SAYRE/PA                                    ","NEWSPAPER                ",,"I686             "
"A64","REPOSITORY, THE - CANTON/OH                                 ","NEWSPAPER                ",,"I686             "
"A65","TIMES HERALD, THE - PORT HURON/MI                           ","NEWSPAPER                ",,"I692             "
"A66","STUART NEWS, THE - FL                                       ","NEWSPAPER                ",,"I693             "
"A67","PRINCETON DAILY CLARION - IN                                ","NEWSPAPER                ",,"I694             "
"A68","PRESS REPUBLICAN - PLATTSBURGH/NY                           ","NEWSPAPER                ",,"I695             "
"A69","HENDRICKS COUNTY FLYER - PLAINFIELD/IN                      ","NEWSPAPER                ",,"I696             "
"A70","LEXINGTON CLIPPER-HERALD - NE                               ","NEWSPAPER                ",,"I697             "
"A71","KELLOGGS IN THE OLD WORLD & IN THE NEW WORLD, THE           ","TIMOTHY HOPKINS          ","1903","H030             "
"A72","METRO WEST DAILY NEWS - BOSTON/MA                           ","NEWSPAPER                ",,"I698             "
"A73","BELLINGHAM HERALD - WA                                      ","NEWSPAPER                ",,"I699             "
"A74","TRIBUNE STAR - TERRE HAUTE/IN                               ","NEWSPAPER                ",,"I700             "
"A75","NEWS-RECORD - GREENSBORO/NC                                 ","NEWSPAPER                ",,"I701             "
"A76","PRESS HERALD - PORTLAND/ME                                  ","NEWSPAPER                ",,"I702             "
"A77","YUMA SUN - AZ                                               ","NEWSPAPER                ",,"I702             "
"A78","PRESS HERALD - PORTLAND/ME                                  ","NEWSPAPER                ",,"I703             "
"A79","OROVILLE MERCURY REGISTER - CA                              ","NEWSPAPER                ",,"I705             "
"A80","STAR-NEWS - WILMINGTON/NC                                   ","NEWSPAPER                ",,"I705             "
"A81","CAPE COD TIMES - HYANNIS/MA                                 ","NEWSPAPER                ",,"I705             "
"A82","PIERCE COUNTY TRIBUNE - ND                                  ","NEWSPAPER                ",,"I804/I805        "
"A83","OKLAHOMA CITY DIRECTORY                                     ","BOOK                     ",,"I811             "
"A84","PRYOR DAILY TIMES - OK                                      ","NEWSPAPER                ",,"I933             "
"A85","ENGLISH CROWN GRANTS IN ST MATTHEW PARISH GA 1755-1775      ","BEN W FORTSON            ",,"I942             "
"A86","PEDRO VALLEY NEWS-SUN - BENSON/AZ                           ","NEWSPAPER                ",,"I990             "
"A87","CITIZEN - AUBURN/NY011                                      ","NEWSPAPER                ",,"I991             "
"A88","BIOGRAPHICAL REVIEW FOR LIVINGSTON & WYOMING COUNTIES OF NY ",,"1895","J059-J063        "
"A89","ARKANSAS DEMOCRAT GAZETTE - LITTLE ROCK/AR                  ","NEWSPAPER                ",,"J069             "
"A90","DESCENDENTS OF THOMAS HORTON OF SPRINGFIELD/CT              ","CARL W FISCHER           ","1905","J073             "
"A91","HULL FAMILY IN AMERICA, THE                                 ","COL CHARLES H WEYGANT    ","1913","J074             "
"A92","LANDMARKS OF OSWEGO CO-NY                                   ","ED BY JOHN C CHURCHILL   ","1895","J074             "
"A93","HISTORY OF FULTON CO OH BIOGRAPHIES                         ","THOMAS MIKESELL          ","1905","J115             "
"A94","DEMOCRAT MESSENGER - WAYNESBURG/PA                          ","NEWSPAPER                ",,"J117             "
"A95","ATCHISIN DAILY GLOBE - KS                                   ","NEWSPAPER                ",,"J148             "
"A96","MESSENGER, THE - FT DODGE/IA                                ","NEWSPAPER                ",,"J138             "
"A97","BROOKLYN DAILY EAGLE                                        ","NEWSPAPER                ",,"J193             "
"A98","HISTORY OF STARK CO OH                                      ","WILLIAM HENRY PERRIN     ","1881","J198             "
"A99","BIOGRAPHY OF GRASUATES OF YALE LAW SCHOOL 1824-1899         ","RODGER W TUTTLE          ",,"J200             "
"B01","DAILY MESSINGER - CANANDAIGUA/NY                            ","NEWSPAPER                ",,"J202/J203        "
"B02","MESSENGER, THE - CANANDAIGUA/NY                             ","NEWSPAPER                ",,"J187             "
"B03","COURIER JOURNAL - LOUISVILLE/KY                             ","NEWSPAPER                ",,"J225             "
"B04","BIBLE & RECORD OF MARY BONNELL IN WARWICK CO/VA             ",,,"J230             "
"B05","HISTORY OF VA TITHEABLES 1624-1704                          ",,,
"B06","TIMES LEADER - WILKES-BARRE/PA                              ","NEWSPAPER                ",,"J247             "
"B07","COLORADO SPRINGS GAZETTE                                    ","NEWSPAPER                ",,"J250             "
"B08","DUNCAN BANNER - TX                                          ","NEWSPAPER                ",,"J275             "
"B09","BIBLE PRINTED 1813 HARTFIRD CT                              ","HUDSON & GOODWIN PRINTERS",,"J287             "
"B10","BOOK OF CHICAGOANS, THE-:A BIOGRAPHICAL DICTIONARY          ","JOHN W LEONARD EDITOR-   ","1905","p072             "
"B11","PITTSBURGH POST-GAZETTE                                     ","NEWSPAPER                ",,"J323             "
"B12","HERALD-LEADER, THE - SILOAM SPRINGS/AR                      ","NEWSPAPER                ",,"I935             "
"B13","MISSISSIPPI PRESS, THE - PASCAGOULA/MS                      ","NEWSPAPER                ",,"J289             "
"B14","RENO GAZETTE JOURNAL - NV                                   ","NEWSPAPER                ",,"J320             "
"B15","STANDARD TIMES - SAN ANGELO/TX                              ","NEWSPAPER                ",,"J295             "
"B16","SOUTH IDAHO PRESS - BURLEY/ID                               ","NEWSPAPER                ",,"J290             "
"B17","GLASGOW DAILY TIMES - KY                                    ","NEWSPAPER                ",,"J312             "
"B18","PIQUA DAILY CALL - OH                                       ","NEWSPAPER                ",,"J339             "
"B19","MOBILE REGISTER - AL                                        ","NEWSPAPER                ",,"J344             "
"B20","PLAIN DEALER, THE - CLEVELAND/OH                            ","NEWSPAPER                ",,
"B21","SARATOGIAN, THE - NY                                        ","NEWSPAPER                ",,"J348             "
"B22","CAPITOL,THE - ANNAPOLIS MD                                  ","NEWSPAPER                ",,"J349             "
"B23","JONESBORO SUN - AR                                          ","NEWSPAPER                ",,"J349             "
"B24","BERLIN DAILY SUN, THE - NH                                  ","NEWSPAPER                ",,"J351             "
"B25","LEAF CHRONICLE, THE - CLARKSVILLE/TN                        ","NEWSPAPER                ",,"J351             "
"B26","CRESCENT-NEWS, THE - DEFIANCE/OH                            ","NEWSPAPER                ",,"J352             "
"B27","OBSERVER-REPORTER, THE - WASHINGTON TWP/PA003               ","NEWSPAPER                ",,"WEB              "
"B28","CITIZEN-TIMES - ASHVILLE/NC                                 ","NEWSPAPER                ",,"J347             "
"B29","NEWS-JOURNAL, THE - RAEFORD/NC                              ","NEWSPAPER                ",,"J368             "
"B30","PENINSULA DAILY NEWS - PORT ANGELES/WA                      ","NEWSPAPER                ",,"J371             "
"B31","WINCHESTER SUN - KY                                         ","NEWSPAPER                ",,"J373             "
"B32","BEACON NEWS - PARIS/IL                                      ","NEWSPAPER                ",,"J373             "
"B33","SUN JOURNAL - LEWISTON/ME                                   ","NEWSPAPER                ",,"JJ377            "
"B34","ENTERPRISE-RECORD, THE - CHICO/CA                           ","NEWSPAPER                ",,"J377             "
"B35","WORLD, THE - COOS BAY/OR                                    ","NEWSPAPER                ",,"J381             "
"B36","SAN GABRIEL VALLEY TRIBUNE - CA                             ","NEWSPAPER                ",,"J374             "
"B37","PORTSMOUTH HERALD - NH                                      ","NEWSPAPER                ",,"J381             "
"B38","TELEGRAPH, THE - ALTON/IL                                   ","NEWSPAPER                ",,"J382             "
"B39","NEWS TRIBUNE - LA SALLE/IL                                  ","NEWSPAPER                ",,"J377             "
"B40","MERCED SUN-STAR - CA                                        ","NEWSPAPER                ",,"J383             "
"B41","MACOMB DAILY, THE - MT CLEMENS/MI                           ","NEWSPAPER                ",,"J389             "
"B42","WESTON DEMOCRAT, THE - WV                                   ",,,
"B43","ALBANY HERALD, THE - GA                                     ","NEWSPAPER                ",,"J391             "
"B44","TELEGRAPH HERALD, THE - DUBUQUE/IA                          ","NEWSPAPER                ",,"J408             "
"B71","DESERT DISPATCH, THE - BARSTOW/CA                           ","NEWSPAPER                ",,"J410             "
"B46","RICHMOND REGISTER, THE - KY                                 ","NEWSPAPER                ",,"J390             "
"B47","ABILENE REPORTER-NEWS - TX                                  ","NEWSPAPER                ",,"J394             "
"B48","ARIZONA DAILY STAR, THE                                     ","NEWSPAPER                ",,"J391             "
"B49","TIMES, THE - FAIRMONT/WV                                    ","NEWSPAPER                ",,"J395             "
"B50","MILES CITY STAR, THE - IA                                   ","NEWSPAPER                ",,"J397             "
"B51","VALDOSTA DAILY TIMES, THE                                   ","NEWSPAPER                ",,"J396             "
"B52","RECORD PUB - STOW/OH                                        ","NEWSPAPER                ",,"J397             "
"B53","ANTIGO DAILY JOURNAL - WI                                   ","NEWSPAPER                ",,"J398             "
"B54","PRAIRIE ADVOCATE - LANARK/1L                                ","NEWSPAPER                ",,
"B55","NEWS-REVIEW, THE - ROSEBURG/OR                              ",,,
"B56","HERALD-STAR, THE - STEUBENVILLE/OH                          ","NEWSPAPER                ",,"J400             "
"B57","NEWS & ADVANCE, THE - LYNCHBURG/VA                          ","NEWSPAPER                ",,"J402             "
"B58","TERREAUTE NEWS - IN                                         ","NEWSPAPER                ",,"WEB              "
"B59","BAYTOWN SUN, THE - TX                                       ","NEWSPAPER                ",,"J402             "
"B60","SAN FRANCISCO CHRONICLE - CA                                ","NEWSPAPER                ",,"J401             "
"B61","MINING JOURNAL, THE - MARQUETTE/MI                          ","NEWSPAPER                ",,"J401             "
"B62","STAR-LEDGER, THE - NEWARK/NJ                                ","NEWSPAPER                ",,"J401             "
"B63","DAILY STAR, THE - ONEONTA/NY                                ","NEWSPAPER                ",,"J401             "
"B64","SCHAUMBURG REVIEW - ARLINGTON HEIGHTS/IL                    ","NEWSPAPER                ",,"J404             "
"B65","RICHMOND REGISTER - KY                                      ","NEWSPAPER                ",,"J405             "
"B66","CITIZEN ONLINE,THE - LACONIA/NH                             ",,,
"B67","BLUFFTON NEWS-BANNER, THE - IN                              ","NEWSPAPER                ",,"J404             "
"B68","MELROSE FREE PRESS - MA                                     ","NEWSPAPER                ",,"J406             "
"B69","TIMES ARGUS, THE - BARRE/VT                                 ","NEWSPAPER                ",,"J407             "
"B70","METRO WEST DAILY NEWS, THE - FRAMINGHAM/MA                  ","NEWSPAPER                ",,"J408             "
"B72","SPOKESMAN-REVIEW THE - SPOKANE/WA                           ","NEWSPAPER                ",,"J411             "
"B73","ADDISON COUNTY INDEPENDENT, THE - VT                        ","NEWSPAPER                ",,"J412             "
"B74","SUN NEWS, THE - MYRTLE BEACH/SC                             ","NEWSPAPER                ",,"J412             "
"B75","REPUBLICAN, THE -  SPRINGFIELD/MA                           ","NEWSPAPER                ",,"J325             "
"B76","POST-TRIBUNE - GARY/IN                                      ","NEWSPAPER                ",,"J328             "
"B77","GRAND RAPIDS PRESS - MI                                     ","NEWSPAPER                ",,"J328             "
"B78","STANDARD TIMES - NEW BEDFORD/MA                             ","NEWSPAPER                ",,"J328             "
"B79","FLORIDA TODAY - MELBOURNE/FL                                ","NEWSPAPER                ",,"J329             "
"B80","CHARLESTON POST & COURIER - SC                              ","NEWSPAPER                ",,"J329             "
"B81","BUFFALO NEWS - NY                                           ","NEWSPAPER                ",,"J330             "
"B82","FLORIDA TIMES-UNION  - JACKSONVILLE                         ","NEWSPAPER                ",,"J330             "
"B83","BIRMINGHAM NEWS - AL                                        ","NEWSPAPER                ",,"J331             "
"B84","SYRACUSE POST STANDARD - NY                                 ","NEWSPAPER                ",,"J331             "
"B85","BISMARCK TRIBUNE - ND                                       ","NEWSPAPER                ",,"J331             "
"B86","NEWSDAY                                                     ","MAGAZINE                 ",,"J332             "
"B87","OKLAHOMIAN, THE -  OKLAHOMA CITY                            ","NEWSPAPER                ",,"J332             "
"B88","CONTRA COSTA TIMES - CA                                     ","NEWSPAPER                ",,"J332             "
"B89","DALLAS MORNING NEWS - TX                                    ","NEWSPAPER                ",,"J333             "
"B90","SUN-SENTINEL, -  FT LAUDERDALE/FL                           ","NEWSPAPER                ",,"J333             "
"B91","ATLANTA JOURNAL-CONSTITUTION - GA                           ","NEWSPAPER                ",,"J333             "
"B92","MAIL TRIBUNE - MEDFORD/OR                                   ","NEWSPAPER                ",,"J334             "
"B93","HUNTSVILLE TIMES - AL                                       ","NEWSPAPER                ",,"J334             "
"B94","MIAMI HERALD - FL                                           ","NEWSPAPER                ",,"J334             "
"B95","SAN JOSE MERCURY NEWS - CA                                  ","NEWSPAPER                ",,"J334             "
"B96","MARIN INDEPENDENT JOURNAL -  NOVATO/CA                      ","NEWSPAPER                ",,"J335             "
"B97","BERKSHIRE EAGLE -  PITTSFIELD/MA                            ","NEWSPAPER                ",,"J335             "
"B98","THE ENTERPRISE -  BROCTON/MA                                ","NEWSPAPER                ",,"J337             "
"B99","STAR-TELEGRAM -  TX                                         ","NEWSPAPER                ",,"J337             "
"C01","SAN DIEGO UNION-TRIBUNE                                     ","NEWSPAPER                ",,"J338             "
"C02","AKRON BEACON JOURNAL - OH                                   ","NEWSPAPER                ",,"WEB              "
"C03","TELEGRAPH, THE - MACON/GA                                   ","NEWSPAPER                ",,"J415             "
"C04","SAN MATEO COUNTY TIMES - CA                                 ","NEWSPAPER                ",,"J415             "
"C05","BOSTON GLOBE - MA                                           ","NEWSPAPER                ",,"J416             "
"C06","COURIER PRESS, THE -  EVANSVILLE/IN                         ","NEWSPAPER                ",,"J416             "
"C07","DENVER NEWSPAPER AGENCY - CO                                ","NEWSPAPER                ",,"J416             "
"C08","HISTORICAL & BIOGRAPHICAL-WHITE & PULASKI COS/IN            ","PUB BY F A BATTEY & CO   ","1883","PG339            "
"C09","CALGARY HERALD - ALBERTA/CN                                 ","NEWSPAPER                ",,"J418             "
"C10","THE HERALD -                                                ",,,
"C11","STAR TRIBUNE - MINNEAPOLIS/MN                               ","NEWSPAPER                ",,"J419             "
"C12","MONTREAL GAZETTE - CN                                       ","NEWSPAPER                ",,"J420             "
"C13","CHICAGO SUN-TIMES - IL                                      ","NEWSPAPER                ",,"J421             "
"C14","DAYTONA BEACH NEWS-JOURNAL - FL                             ","NEWSPAPER                ",,"J421             "
"C15","MIDLAND DAILY NEWS - MI                                     ","NEWSPAPER                ",,"J422             "
"C16","HICKORY DAILY RECORD - NC                                   ","NEWSPAPER                ",,"J423             "
"C17","DAILY SENTINEL, THE - GRAND JUNCTION/CO                     ","NEWSPAPER                ",,"J423             "
"C18","DAILY NEWS, THE - LONGVIEW/WA                               ","NEWSPAPER                ",,"J424             "
"C19","LINCOLN JOURNAL STAR - NE                                   ","NEWSPAPER                ",,"J425             "
"C20","THE TIMES - FRANKFORT/IN                                    ","NEWSPAPER                ",,"J425             "
"C21","RECORD & HERALD NEWS, THE -  HACKENSACK/NJ                  ","NEWSPAPER                ",,"J428             "
"C22","BAY CITY TIMES - MI                                         ","NEWSPAPER                ",,"J429             "
"C23","ORLANDO SENTINEL, THE - FL                                  ","NEWSPAPER                ",,"J429             "
"C24","CHARLOTTE OBSERVER - NC                                     ","NEWSPAPER                ",,"J429             "
"C25","POST-STAR - GLENS FALLS/NY                                  ","NEWSPAPER                ",,"J430             "
"C26","THE DAY - NEW LONDON/CT                                     ","NEWSPAPER                ",,"J430             "
"C27","ENTERPRISE, THE - BROCTON/MA                                ","NEWSPAPER                ",,"J430             "
"C28","STATEN ISLAND ADVANCE - NY                                  ","NEWSPAPER                ",,"J430             "
"C29","TBO.COM - TAMPA BAY ONLINE/FL                               ","WEB SITE                 ",,"J430             "
"C30","KALAMAZOO GAZETTE - MI                                      ","NEWSPAPER                ",,"J431             "
"C31","DULUTH NEWS TRIBUNE - MN                                    ","NEWSPAPER                ",,"J433             "
"C32","LEXINGTON HERALD-LEADER - KY                                ","NEWSPAPER                ",,"J433             "
"C33","PATRIOT-NEWS - HARRISBURG/PA                                ","NEWSPAPER                ",,"J434             "
"C34","MORNING CALL - ALLENTOWN/PA                                 ","NEWSPAPER                ",,"J436             "
"C35","ANG NEWSPAPERS                                              ","NEWSPAPER                ",,"J436             "
"C36","ALBERMARLE CO VA PARISH REGISTER 1739-2748                  ",,,"J437             "
"C37","JOHN DENNIS BONNELL BIBLE - CB341350                        ","PUB BY A J HOLMAN & CO--P","1878",
"C38","SCRANTON TIMES - PA                                         ","NEWSPAPER                ",,"J482             "
"C39","MONTICELLO HERALD - IN                                      ","NEWSPAPER                ","    ","J555             "
"C40","BEGINNINGS OF WESTERN HARBOR CREEK TOWNSHIP/WV              ","BETH EVANS SCHOOLER SIM  ","    ","J620             "
"C41","HISTORICAL RESEARCH GOSPEL HILL CEMETERY/ERIE CO/PA         ","TANYA CATIGNANI          ","2002","J623             "
"C42","HISTORY OF MACOMB COUNTY - MI                               ","U OF MI                  ","1882","J619             "
"C43","THE REPUBLIC - COLUMBUS/IN                                  ","NEWSPAPER                ","    ","J638             "
"C44","RUTLAND HERALD - VT                                         ","NEWSPAPER                ","    ","J640             "
"C45","McALESTER NEWS-CAPITAL - OK                                 ","NEWSPAPER                ","    ","J662             "
"C46","HANNIBAL COURIER-POST - MO                                  ","NEWSPAPER                ","    ","J664             "
